,0
509,블링커스(주) 박상욱 대표와 팀원 회의 모습. Q. 혁신창업스쿨을 신청하는 예비창업자에게 해주고 싶은 조언이 있다면요? 박상욱 대표() : 아무리 좋은 아이디어와 기술이 있어도 실행하지 않으면 몽상에... 
510,"발상법이므로 아이디어 회의가 두렵지 않고 두각을 나타낼 수 있다. 셋, 문제해결을 위한... 누구나 하나의 주제에 대한 가지 아디디어는 낼 수 있으므로 마인드 맵핑에 어려움을 느끼는 분들을... "
511,"공유하여 아이디어를 현실화할 수 있게 하는 공간 - 지역 청년들이나 창업자, 환경 관련 종사자들의... 문제로 어려움 ❍ 지난 회의 제안의제 검토내용 . 기아대교 근처 위험한 인도에 안전 펜스 설치... "
512,상인회의 어려움을 직접 느끼게 되는 또 하나의 계기가 될 것으로 생각됩니다. 이를 통해 학생들은... 그러나 금번 프로젝트를 좋은 기회로 삼아 학생들의 아이디어로 상인회가 어려움에서 벗어나는데 좋은... 
513,"팀별 여 명으로 구성하여 컨셉트 회의, 개인별 아이디어 스케치를 진행, 개개인의 아이디어를 작은... 이러한 디자인 프로세스를 거치면서 아이들은 많은 어려움을 겪는다. 자신의 아이디어가 형상화되는... "
514,"여러가지 어려움에 부딪힐수도 있습니다. 앙금플라워 케이크는 무엇보다, 기본적으로 수업에서... 플라워뷔페라는 아이디어가 생기고 그것을 운영진 분들과 함께 오랜시간 회의를 통해 더욱 체계적으로... "
515,"해외지역회의’를 가졌습니다. 회의에는 해외지역 개 개 협의회와 개 지회, 총 개국에서 무려... 청년들은 통일정책에 관한 아이디어가 참신하고 좋은데 생업에 종사하다보니 현장에서 뛰기에는 어려운... "
516,"일단 캠이 달려 있어 원격강의, 수업, 회의 등에 참여하기 좋은데, 레노버 제품이 프라이버시를 되게... 아이디어패드는 이지케어 서비스를 통해 서비스센터 이용을 쉽게 할 수 있어 노트북 관리에 어려움을... "
517,반드시 아이디어가 많이 나온다고 회의성과가 알차다고 할 수는 없지만 아이디어를 내는 동안에는... 참석자는 새로운 아이디어를 내기 힘들 때 가능하면 어려움에서 탈출하기 위해 사례제시를 요구하게... 
518,않아서 어려움은 없었습니다. 강의할때 활동할 내용이 많아서 활동도구와 여러가지 준비물을 가방에... 업무분장과 아이디어 회의 그리고 솔선수범이라는 과정을 통해 많은것을 배우고 느끼는 시간이었다는... 
519,"대한 아이디어를 제공합니다 실용적인 것에서 설명적인 것까지 호주 의학저널(Medical Journal of... 스토밍 회의의 기초가 되었으며, PRECIS의 원래 개발자 중 일부와 PRECIS를 사용하여 방법 론적 작업을... "
520,POS 기 주차 강의가 끝난 후 이어서 &quot;퍼실리테이션을 통한 Ideation(공모전 신청모임)&quot; 차회의에... 지난 주 진행된 내용을 받아 진행을 하다 보니 생각보다 가짓수가 많아 아이디어를 수렴하는데 어려움이... 
521,"제임스 후퍼님의 인터뷰가 결정된 직후부터 모파특급 기자들은 매일매일 아이디어 회의를... 제임스 후퍼님은 비교적 어린 나이에 탐험을 시작하셨는데 어려움보다는 즐거움이 크다고 하셨습니다. 또, 앞서... "
522,"PFI(Private Finance Initiative)란 시설의 건설과 관리, 운영 등을 민간 자금과 아이디어, 노하우를 활용해... 우리 나라에서는 어려움에 처한 우크라이나 사람들을 위한 지원에 힘을 다해 우리나라로의 피난민 수용을... "
523,회의준비에 어려움이 있던 시절은 중간관리자 역할을 하면서 부터가 아닐까 싶습니다. 중간관리자는... 회의를 많이 준비하게되는데 이때 회의가 공지수준에 머물것인가? 아니면 목표가 있는 아이디어... 
524,"정말 하고 싶은 마음에 아이디어 회의를 하던 도중에 연락을 드려 넌지시 여쭤보았는데, 저희... 연출에 어려움은 없었나요? 사실 무술씬을 많이 걱정했는데, 아이유와 신봉선씨 모두 예상외였습니다. 두... "
525,(비즈니스 회의통역시..) 이걸 글로 쓰니 저게 무슨 통역이야? 할 지 모르겠는데 최대한 자연스러운... 저도 아직 통역새내기라서 허접하게나마 글을 남겼는데 많은 분들이 댓글로 아이디어나 노하우를... 
526,"팝콘회의, 기발한 아이디어 -글로 기록하여 논리화하는 방법으로 ~명이 ~분의 짧은 토론을... 발표시간 통제 어려움, 경제적 부담 우려, 토의내용 중복의 우려, 사전 전문지식이 없으면 이해 어려움"
527,미미하여 어려움을 겪었다. 주민 주도가 되느냐? 나는 실패한 적이 없는데 왜 실패 박람회 사업을... 년 총감독제를 부여하여 서울에서 감독을 초청하여 행사의 지도와 아이디어 회의가 있었다. 회의에서... 
528,오늘의 포스팅은 청년 네트워크 차 회의입니다! 청년 네트워크 차 회의 (월 일) Previous image Next image... 어려움이 적어질 것이라 생각했기 때문입니다 ~ 안건 . 청년 네트워크 기획 프로그램 아이디어 논의... 
529,"첫 주차에 일에서 느낀 재미는 초 단위로 반감되고 있고, 번뜩이는 아이디어를 내야 끝나는 회의는 당수치를 떨어 뜨리며 입에서 단내가 스멀스멀 올라오게끔 만든다. 그리고 이런 저런 어려움이 계속될 때마다... "
530,"작가 회의실 모습 요즘 많은 사람들이 이용하는 SNS , 유튜브 영상을 국내뿐만 아니라 해외 채널에서 검색하면서 아이디어를 얻기도 하고, 온라인 커뮤니티에서 영감을 얻고 있지만, 한편으로는 대중들이... "
531,"기획서의 상당수가 반짝이는 '아이디어'와 컨셉 잡기에 주력하다가 막상 독자 분석에서는 힘이... 타깃팅에 대한 어려움 () .. 이 책이 다시 나왔으면 좋겠다! () .. 책의 날, 책에게 손 내밀기 ()... "
532,"☞ 실패에 대한 분석, 연구, 재 도전을 위한 아이디어, 회의, 작전 등에 이로운 운이다. 다만 지금은... 편안한 마음으로 새로운 일이나 현재의 어려움을 해결하게 되는 기회로 작용하기 좋은 운이다. * 년 생... "
533,"동료, 가족 또는 친구에 대한 공감을 갖는 것은 다른 사람의 필요, 어려움 및 감정에 초점을 맞추는... 다른 때에는 당신의 직관이 당신에게 좋은 아이디어의 씨앗을 줄 수도 있습니다. 직관을 사용하면... "
534,"프로젝트를 진행했던 절차, 진행과정에서의 어려움과 극복 과정을 기술하였기 때문에 유사한 활동을... 회의는 새로운 고객 가치를 창조하는 아이디어 탄생의 산실이고, 신속 정확한 업무를 가능하게 하는... "
535,"문제, 해결책, 아이디어 등에 대한 의견을 나누는 회의. 의견 나눔에 있어 세대 차이와 직급의 차이를... 당시 나는 성과도 높았고, 회사로부터 지원도 많았지만 내 아이디어를 실행하는 데 어려움이 많았어.”... "
536,"간부회의가 다양한 아이디어가 쏟아지는 열린 토론으로 정착됐다. 광주시에 따르면, 일 열린... 화재사고로 어려움에 처한 지역주민에게 피해지원 절차를 안내해 조속한 복구를 통한 안정된 생활을 되찾을... "
537,:) 마지막은 교내 흡연구역과 부스에 대한 흡연자들의 정보 부족과 접근성의 어려움을 문제점으로... &quot; 몇 달동안 팀원들과 함께 회의하고 아이디어를 내고 디자인하고 수정하는 일들을 반복하면서 힘들지만... 
538,배송이 어려움. 택배비 개별 부과 ) 인분 회와 같이 소량 판매 제품도 합리적인 가격으로 구입... 전략 아이디어 ) 오늘회 러쉬 물류 서비스 BB 시장 진입 앞서 언급한대로 오늘회의 경쟁상대는... 
539,삼성지부장님의 아이디어 제안 CIDESCO 뷰티테라피 온라인 기능경진대회 두 번째로는 . (금)~. (토)... 샵 운영에 어려움을 겪으시거나 도움이 필요하신 분들은 언제든 연락 주세요. 강남서초구지회는... 
540,전문가 아이디어 공모전에는 총 팀이 참여했다. 시는 외부 전문가로 구성된 심사위원회의 엄격한... 변성완 부산시장 권한대행은 “코로나 정국으로 어려움을 겪고 계신 상황에서도 부산시의 발전을... 
541,"중간선거 이후 더이상 학자금 상환 유예는 어려움.(민주당, 공화당 어느쪽이 승리해도)... 미국 중간선거(.)와 중국 전국인민대표선출(.), 베이다이허회의(.~)가 있는 올해 이 극심한... "
542,소외되고 어려움을 겪었던 우리 이웃들을 보듬어야 할 치유와 회복의 시간이라고 생각한다. 이 과정에서 변화와 혁신적인 아이디어들이 많이 필요하다. 개 시군이 협력하여 포용과 상생의 시대를 열어가자”... 
543,"직접 아이디어 회의도 하고. 출시가 되었으면 하는 마음으로 설명도 하고 발표도 해본답니다. 함께하는 조원들이 모두 친절하시고 금손이신지라 어려움없이 정말 즐길 수 있었던 기획시간, 요즘은 다양한... "
544,너무 어려움 ㅠㅠㅠ 그치만 이연 맛집 가겠다는 의지 하나로 열심히 찾아갔답니다 게살크림고로케... 영화제 아이디어 회의하고 저녁밥!!!! 다들 기억해 종각 바른치킨. 짱맛. 이 날 맥주가 최고 존맛이어뜸... 
545,"지금 진행하려는 회의의 목적이 아이디어를 논의하는 과정인지, 의사 결정이 필요한 과정인지 차이에... 특히 소통 과정에 어려움이 없도록 국내 최초 IT 아웃소싱 전문 협업툴 PMS를 제공하고, 서로의 대금을... "
546,"대부분의 아이들이 평가 기준을 모두 통과했고 몇몇 아이들은 분수의 나눗셈에서 어려움을 겪는다. 그... 하지만 그 중에 하나 정도 수용할 수 있는 아이디어가 나왔다. 또한, 아이들의 생각을 읽을 수 있었다.... "
547,하지만 집중은 다른 좋은 아이디어 수백 개에 No라고 말하는 것이다. 혁신이란 천 가지를 퇴짜 놓는... 훌륭한 생각과 멋진 아이디어를 가진 사람은 무수히 많지만 이를 구현하는 사람은 드물다. 스스로 만든... 
548,"아이템 구상에 어려움을 겪을 때도 각 팀들의 색깔에 맞게 자리를 잡을 수 있도록 꼼꼼하게... ‘그래, 한 번 해 봅시다!’ 일단 결정하고 나니 언제 고민했냐는 듯이 아이디어 회의를 하고 시나리오를 준비해... "
549,"군포시, 시민들의 창의적인 혁신 아이디어 공개 모집 군포시는 월 일부터 일까지 한 달간 ‘년... 기존의 내방상담 및 전화를 통한 발굴 신고는 시간과 장소의 제약이 있어 발굴에 어려움이 있었는데... "
550,"매주마다 실질적인 문제 해결 전문 코치에게 관리를 받을 수 있다면, 매 순간 어려움을 극복해나가기... 게다가 같은 목적을 바라보는 사람들의 다양한 아이디어, 의견도 들어보면서, 집단 지성을 활용할 수... "
551,한편 여객기를 화물기로 활용하자는 아이디어는 조원태 한진그룹 회장이 직접 제안한 것으로 알려졌다. 임원회의에서 조 회장은 “코로나로 어려움이 가중하는 만큼 새로운 시각으로 시장을... 
552,그로 인한 연구개발의 어려움은 현장 연구자들이 고스란히 감당해야 할 몫이다. ◆ 韓... 자칫 아이디어를 빼앗길 수 있어 아이디어 회의에서 소극적이 되기도 한다. 한국의 연구문화 순위가 OECD 국가중 평균... 
553,"이런 어려움이 있었구나-이런 고충을 파악하는 데에도 도움이 됩니다. 대량의 쓰레기 같은 대화 중에도... 한 가지 중요한 점은 이 대량 대화는 실용성과 관련이 있을 뿐, 창의적 아이디어와는 거의 관련이... "
554,제도에 어려움이 많으면 차순위 제안에게 기회가 주어진답니다. 제안선정 완료후 건의사항 시간에는... 내년에는 과연 어떤 또 다른 톡톡 튀는 아이디어가 나올지 벌써부터 기대가 되네요 ^ㅡ^회의 참여하신... 
555,어려움이 잇었다. 주민자치회 만원은 주민자치회에서 지원해주웠다.  김양현 ㅇ 고맙게 받았다.... 별첨 아이디어 제안서를 작성해서 월요일 저녁에 공동사고를 거치면 어떻겠는가.  오주봉 ㅇ 회의가... 
556,그래서 회의를 하는데 아이디어가 잘 떠오르지 않아서 많은 어려움이 있었습니다. 하지만 저희 Idea Bank이신 팀장형님의 톡톡튀는 아이디어와 Player 강태욱팀원의 적극적인 참여로 좋은 의견들이 많이... 
557,"더불어 그들이 하는 직업적 고충과 어려움을 오롯이 느낄 수도 있었던 프로그램이었다. 괜히 &quot;사&quot;자가... 기획회의와 아이디어회의, 그리고 이어지는 마케팅까지 그동안 보기 어려웠던 엔터테인먼트계의 흐름을... "
558,아이디어패드 s 의 특징은 도 까지 돌아가는 힌지입니다. 이는 컨설팅 모드로 활용해 회의시에... 테두리를 메탈라 둘러싼다거나 하진 않았지만 적당한 크기로 사용하는데 전혀 어려움이 없었습니다.... 
559,이런 사업이 있을때 의료계에서 머리 짜서 좋은 아이디어를 내자. ㅇ 병원협회 토의에서는 시시사업이... - 환자에 대한 데이터를 가지고 있기 때문에 어려움이 있을 것은 아니라고 본다. 그래도 전체적으로 어떤... 
560,회의에 대하여 이런 우스개소리가 있다. 회사의 혁신을 위한 아이디어를 도출하는 자리에서 회사의... 자금난을 겪는 등 어려움이 많은 기업일수록 회의가 잦아지고 길어질 수밖에 없기 때문이다. '회의시간은... 
561,"이번에 말씀 드릴 꿀팁은 저도 아직 어려움을 겪는 부분이긴 해요...(꿀팁이라고 할 수 있나..?) 그치만, 프렌즈로서 제가 겪은 다양한 경험에 대해 말씀드려볼게요! 바로 아이디어 회의와 기획, 시나리오... "
562,"내부 아이디어 회의 가능 ) 상대방 정보확인, 파일 송수신, Outlook 연동되어 메일일정연락처... 협력업체, 부서별 공통작업에 어려움을 겪고 있는 기업 Office  제품 구성은 다음과... "
563,"“아이디어 회의를 하지만, 사실상 일상이 모두 소재가 될 수가 있기 때문에 평소에도 개그의 촉각을... 하는 어려움이 있다. “그래도 여전히 제 소원은 평생, 죽을 때까지 이 일을 하는 겁니다. 한 십년 후에도... "
564,대명리조트 마케팅 아이디어 챌린저 (MIC) 활동 기간 : 개월 지원 대상 : 대학생 지난 여름을 뜨겁게... 대외활동 중 팀 활동에서 겪었던 어려움과 극복 방안 . 가장 창의적인 경험이 있었다면 무엇인가 . 요즘... 
565,"무덤이 갈라져 안에 들어있는 관을 본 꿈 사업이 자금난으로 어려움에 처했을 때 뜻밖의 자금이... 깨달음, 아이디어, 성취 등과 관련된 일이 있을 것입니다. . 기술자가 회의장소를 빠져나간 꿈 그것은... "
566,‘이런 어려움이 나만의 문제인가?’라는 고민을 하게 되었지요. 시골살이를 하면서 느꼈던 점은... 등의 아이디어 회의는 주민편집위원회에서 결정해요. 섹션은 고정되어 있는 것은 아닙니다. 상황에 따라... 
567,후에 생각하면 다른 방법을 썼다면 어떠했을까 하고 후회를 하게 됩니다. 아이디어를 재미있게 도출할 수 있다면 참 좋겠다는 생각을 해 보며 풀리지 않은 어려움에 가슴이 조금 답답함을 느낀 차회의였습니다.
568,또 자치분권 시대의 주민자치역량을 강화하기 위한 정책 방안 아이디어를 모았다. 대한지리학회와... 비전회의 둘째 날 정책간담회에서 지금의 대한민국은 정치적·경제적 어려움과 차 산업혁명의 도래... 
569,"창업 아이디어를 검증받고 초기 자본도 획득할 수 있는 한양대 ERICA 대표 창업 프로그램 『-학기... 화상으로 회의를 하곤 했는데, 비대면이다 보니 소통이 어긋나는 부분이 있어 종종 어려움을 겪기도... "
570,하는 어려움을 겪고 있답니다. 이런 문제점을 해결하기 위해 BIZKIT이 만들어졌지요! 그렇다면 이... 필자인 연구원 H는 학생 시절 졸업 연구를 위해 하루에 시간씩 회의를 가졌지만 아이디어와 체력 고갈로... 
571,"데이빗과 아이디어 회의 끝에 한 사람이 자신의 현 조건을 일으켜 세우는 노력에 대한... 가사는 시골에서 자란 소울맨이 사랑에 충실하고, 일부일처제를 선호하고 어려움을... "
572,"개월에 걸친 번의 회의 그래서 이 프로젝트는 ‘주얼리 디자인 단계에서 겪을 수 있는 어려움’... 노트]는 아이디어 스케치, 기초 드로잉, 실 사이즈 도면 작업이 가능한 공간입니다. 실무에서는... "
573,다음엔 꼭 세명 함께 손잡고 가겠습니당♥) 미리 팀마다 아이디어를 내고 그 내용을 바탕으로 회의했기 때문에 큰 어려움 없이 회의가 진행되었던 것 같습니다! 열렬히 토의중인 수도권B 팀원들 바쁜 학기중에도... 
574,적정기술이나 새로운 아이디어로 도전하는 사업가가 늘어나길 희망~~~ ------------------------------------------------------------------------------------------ KOICA 국가별... 
575,"이 행사는 입주자대표회의, 공동체활성화단체, 관리사무소와 아파트입주민들이 자원순환 아이디어를 내면서 공동체활성화사업 공모로 개최하게 된 것. 행사를 진행한 한 관계자는 “준비하는데 어려움이... "
576,사회생활의 어려움을 알도록 마구 갈궈줄거에요. 나도 다 당했던 일이니까요. 애써 카리스마 있는... 회의에서 아이디어를 쏟아내 부장님께 칭찬까지 받는걸 보니 자존심이 상해요. 난 멍때리고 회의실에... 
577,피드백에 관한 이야기~ 굿노트 뒤적이다가 아엠씨 아이디어 생각한 노트가 ㅌㅌ 아래는 내가... 나는 너무 단순해서 생각을 잘 안하고 사는데ㅠ 은근히 꼬리물고 생각하는것도 어려움 나같은 사람은... 
578,"그렇다면, 회의를 이끄는 리더급이라면 어떤 어려움이 있을까? 매번 회의를 통해 혁신적인 아이디어가 나오긴 어렵더라도, 의견 자체가 나오지 않는 것에 어려움이 있을 것이다. ‘팀원들이 회의를 하면... "
579,"이들이 겪고 있는 주요 도전과제들로는 저렴한 주거 공간 확보의 어려움, 아이디어 창출·개발을... 작업·리허설·스튜디오·회의 공간의 부재입니다. 이로 인해 호주의 젊은 예술가와 창업 기업들이... "
580,매주 아이디어 회의를 하고 회의에서 선정된 아이템을 실제 구현하기 위해 기술을 연구하고 실제 제품... 당장이라도 창업이 가능한 수준의 아이디어지만 아이디어를 현실에서 구체화시키기에는 어려움이... 
581,새며 아이디어 회의를 하고 준비하면서 (어떠한?) 시행착오도 겪었지만 캠페인 당일에 명이 넘는 사람들이 캠페인에 참여했고 'OOO OOO 실천 약속'을 받을 수 있었습니다. 그 이후로 어떤 어려움이 있더라도... 
582,회의는 사람들이 아이디어를 공유하고 중요한 주제에 대해 토론하는 시간입니다. 회의는 조직과... 회의 장소는 모든 사람이 어려움 없이 접근할 수 있어야 하지만 회의 참석자는 접근성이 좋지 않아야 합니다.... 
583,"먼저 '언어치료'란, 말과 언어에 어려움이 있는 아동과 성인을 진단하고 평가하여 각 개인에게 행하는... 회의를 길게 하는 편이야. 한 번 시작하면 기본 시간은 하는 것 같아. 동아리원의 다양한 아이디어를... "
584,"저뿐만 아니라 다른 팀원들도 매달 아이디어 회의를 통해 포스팅 주제를 정하고 정보제공을 위해... 많아 어려움이 더 클텐데요. 그럼에도 불구하고 비대면 컨텐츠 제작, 캠퍼스 소개영상, 개신인터뷰 등... "
585,처음에는 간판에 들어가는 글씨등 다양한 디자인을 스케치하고 아이디어 회의를 거치게 되는데요.... 조립형태가 여러가지라서 가끔 어려움은 있답니다. 이렇게 하여 디자인에 대한 포스팅을... 
586,"메타버스는 기존의 화상회의와 비슷하게 생각할 수 있지만, 조금 더 현실적으로 공간을 캡처해서... 팀 프로젝트의 어려움을 겪어보고 싶어서라고 말씀드리면 조금 이상할까요? 조원들과 열띤 토론 끝에 팀... "
587,롯데백화점과 박홍근홈패션은 상품 관련 아이디어 회의 및 신상품에 대한 의견 교환의 자리를... 년이 넘는 오랫동안 롯데건설과 함께 든든한 파트너로서 힘을 모아 어려움을 극복해 오고 있습니다. IMF로... 
588,"잡지 보는 재미를 알게 되었고, 그만큼 잡지 만드는 어려움도 알게 되었더랬다. 아는 것이 많아질수록... 한 번의 아이디어 회의와 한 번의 방향성 회의를 통해 정한 올해의 동네다 컨셉 &quot;고집&quot; 고집을 선택한... "
589,"회의에서 &quot;죄송합니다, 이것은 명백한 아이디어 일 수 있습니다&quot;, 이발 일정을 변경할 때 &quot;문제를... 이 장소를 찾는 데 어려움이 있었습니까?'&quot; 우리는 문장에서 &quot;미안하다&quot;는 것을 제거 할 수 있으며... "
590,"그러다보니 보고서 제출, 아이디어 회의, 팀 일정 조율 등을 내가 나서서 하게 되었고, 결국 또 팀장이... 다만 나이차가 많다는 점과 수강기간이 주 남짓이라 조별과제 하기엔 짧다는 어려움이 있었다.... "
591,"그래도 팀원들 덕분에 코로나로 집합연수 대신 톡으로 회의를 하며 정말 나름 최선을 다 했다. 그리고... 쉽게 아이디어가 떠오르지 않았고, 생각한 것을 구현하는 것에도 어려움이 있었다. 와, 진짜 이전까지는... "
592,현실적 어려움을 극복할 수 있는 혁신 아이디어를 제안하여 사회구성원으로서 도움이 되고 싶다&quot;며 앞으로의 활동 포부를 전했습니다. 발대식 이후 열린 차 회의에서는 국민 체감 양질의 노인일자리 창출... 
593,"큰 어려움 없이 백일상을 만들 수 있었습니다ㅜㅜ 정말 입이 떡 벌어질 정도로 예쁘고 아기자기한... 박터지게 넷이서 아이디어 회의 합니다!!! 니트레터링을 벽에 붙여야하느냐, 종이공(?)을 어느 위치에... "
594,"자기의 행복감, 만족감, 자부심을 느끼고 가정을 꾸리고 살아가는데 어려움이 없는 그런 것이 가장... 사람들의 아이디어와 생각들을 함께 나누었으면 좋겠습니다.  신년 전체회의 - 박종선 대표 코로나로... "
595,"위치하여 어려움 없이 찾아가실 수 있습니다. 약 ,mm의 넓은 책상을 이용하실 수 있기 때문에 다양한... 조금 더 넓은 공간에서 아이디어 회의를 해야 하는 경우, 넓은 회의실에서 다양한 의견을 나누실 수... "
596,"팀 회의에 참석하였다. 팀장님께서는 ‘한식 세계화’를 활성화할 방안에 대해 아이디어를 요구하셨다.... 입사 후 처음으로 회사생활의 어려움을 진하게 느꼈다. 조직 내에서 나를 도와주는 사람이 없으면, 내... "
597,▲ 보행친화도시 시민정책디자인단 회의 (파주시 제공) 파주시의 걷는 길이 새롭게 변신하고 있다. 파주시는 불편하고 단절된 길을 정돈하고 노인과 장애인 어린이들의 보행에 어려움이 없도록 쾌적하고 안전한... 
598,"사전회의 때부터 다양한 아이디어를 쏟아내고 있는 개그맨 이진호 씨에 대한 기대감도 큽니다.... 특히, 전국 방방곡곡, 여행 및 관광산업이 큰 어려움을 겪고 있죠. 작은 바람이지만, 강력 추천하는 예능... "
599,정책 토론에서 자유지상주의적 아이디어를 지지하고 촉진하는 공공 정책 연구 기관 또는 싱크... 어려움으로 어려움을 겪었고 내년에는 대통령 및 국회의원 선거가 예정되어 있다. 전쟁은 그의... 
600,"날 회의에서 새로운 아이디어로 창업한 스타트업 기업이 원활하게 사업을 추진할 수 있게끔 적극 지원하는 방안을 모색했는데요, 그 결과 현행 법령제도에서 스타트업 기업이 겪는 어려움을 파악... "
601,") Writing -워드 작성 시 시간 많이 소요 - 내용을 생각해 내는 것이 어려움, 아이디어가 없어요... 현재 설문조사 결과를 분석하며 선생님들과 많은 안건에 대한 회의가 진행 중입니다. 지니의 발전을... "
602,좀 전 새벽에 회신 이메일을 확인했고 내가 요청한 사항에 대해 현실적인 어려움이 있다는 내용이었다.... 이는 내가 사전 계획한 것이 아닌 회의 때 우연히 아이디어가 생각나서 바로 실행한 덕분에 새로운... 
603,어려움을 개선하고자 크라우드 맵핑과 위치기반서비스를 적용한 ‘따뜻할지도’ 어플을 아이디어로... 선정 회의를 거쳤습니다. 사회적으로 어려움을 겪는 취약 계층에 대한 사전 조사를 하던 중... 
604,그는 또한 아이디어 교환을 위한 플랫폼을 제공하는 것이 올해 ACSE 회의의 목표라고 설명하고... 경험이나 어려움을 공유하며 적극적인 참여를 보였습니다. 다음으로 진행된 두 번째 세션에서는 출판... 
605,회의 판독값을 산출하여 에지 노드의 전원을 공급하는 것을 포함한 다양한 추가 감지 및 연결 가능성을 제시하였다. 바이오 IoT의 잠재력 P-MFC 기술은 추운 기후에서 전기를 수집하는 어려움을 극복하는... 
606,"매일같이 회의를 하며 아이디어를 다듬고, 수정해나갔습니다 ㅎㅎ 저희가 회의를 정말 많이 하다 보니... 데 어려움이 있었습니다 그래서 우선 예산은 중간 PT 이후에 다시 생각해 보는 걸로 하기로 했습니다!... "
607,"서민경제의 어려움이 가중되고 있는 상황에서 생활에 실질적으로 보탬이 되는 교육분야의 생활불편을 해소하기 위한 제안이다. 응모한 아이디어는 적절성, 실현가능성, 파급효과성을 고려, 심사위원회의... "
608,"정말 이 제품이 아이디어가 좋구나 하고 생각이 들었던 게, 기존의 가글의 불편함을 모두 해소했기... 그리고 제품 상단에 이지컷이 표시되어 있어서 큰 어려움 없이 쉽게 자를 수 있었다. 입냄새 제거제인 좋은... "
609,^ ^ 온라인 오프라인 아이디어 회의도 하고 ~ 콘티도 완성하고~ 우여곡절 끝에 촬영도 완료했답니다^-^ 한화를 알려주마의 진행자 네 명 ㅋㅋㅋ 비록 편집과 렌더링과 변환에 많은 어려움이 따랐지만 ㅠ_ㅠ... 
610,화상회의 등도 완벽하게 대응할 수 있다. 주관적 성능은 만족! 객관적 성능은 벤치로 확인해 볼까?... 레노버 아이디어패드 Slim-ALC 고사양의 그래픽 성능을 요구하는 게임은 당연히 플레이에 어려움... 
611,"필요한 아이디어가 아닐까요- 새로운 변화에 적응하고, 이 어려움을 이겨내고 또 발전하기 위한 기회로 삼아봐야죠. Challenge는 이겨내라고 있는 거니까요 (힘) 줌으로 진행되는 비대면 국제행사  회의가... "
612,"농작물 자체를 판매하기도 하지만, 보통 아이디어 회의를 통해 상품을 개발해서 요리나 농식품 형태로... 도시농업에 참여하면서 겪는 어려움은 무엇이고 어떻게 해결해나갔나요? A. 첫 번째는 저희가 마땅한... "
613,이어 진행된 질의응답에서는 탈북 청소년과의 활동에서 겪는 어려움에 대해 “마음으로 먼저 다가가는... 창의적 아이디어를 적용할 수 있는 방안에 대해 집중적으로 논의했다. 지역회의와 협의회 단위 사업을... 
614,이미 설계한 바에 따라 스마트창업 인큐베이팅 과정의 수강생들을 대상으로 창업체험이벤트 기획회의... 맨처음 아이디어가 나오기까지 어려움이 있긴 했지만 조금씩 익숙해지며 아이디어가 나오기... 
615,이뤄진 아이디어 심사위원회의 차 심사를 통해 최종 건의 우수제안을 선정했다. 시민 공감도 평가는... 대한 어려움을 이해하고 스스로 자립생활이 가능하도록 교육프로그램을 운영하자는 ‘삼식이 탈출... 
616,[온북] ▶ 프로젝트를 진행하면서 대면활동이 제한되어 소통하는데 조금 어려움이 있었습니다.... 학생들과의 아이디어 회의를 통해 더 좋은 방법을 찾기도 하였습니다. 코로나 사태로 변화의 기로에 놓인 현... 
617,현재보다 꿈을 파는 마케팅 사례 혹은 아이디어 - 이미지나 사진 등 시각매체를 중심으로 “미래를... ) 시각장애인을 위한 카메라 ) 시각장애인을 위한 읽기장치는 장애로 인해 삶에서 어려움을 겪고... 
618,", 시간 동안 회의를 하면서 결과물이 나오지 않으면 당황하게 되는데, 결국 마지막에 우리 모두가 맞다고 생각하는 아이디어 가지로 고객에게 전달하는 플로우를 짜는 것으로 마무리되었다. 오늘 회의가... "
619,":) 이 다음으로는, 기존에 진행해왔던 팀별 아이디어 회의를 잠시 보류하고, 월에 진행될 SID오디션에... 그런 어려움을 타파하고 편하게 다가갈 수 있게 만들어준 MT가 아닐까 싶습니다&gt;_&lt; 이렇게 크래커의 월... "
620,사내·외의 합동 회의에 상관없이 아이디어회의·기획 입안형 회의 등의 경우에는 각자가 좋은 자리에... 때로는 “상황의 어려움만을 이야기한다 해서 뾰족한 수가 생기는 건 아니지요. 좀더 전향적인 의견을... 
621,- 새로운 아이디어를 창출하고 이를 여러 기업에 '빌려주는'일은 정말 신나는 일입니다. - 물론 처음 이이릉ㄹ 시작할 때는 어려움도 많았고 고생도 컸지만 그만큼 배운것도 많았습니다. 또 많이 벌기도 했지만... 
622,"팀원들과 아이디어 회의를 진행하면서 처음 기획하는 만큼 잘해보리라는 다짐과 함께 음악과 관련되면... 하니 어려움이 있었지만 , 봉사단원들의 몸짓과 행동에서 함께 크게 웃기도 하고 잘 맞춰주셨습니다. 두... "
623,원래 담당자분도 아이디어 회의에 안건이 나왔을 때까지만 해도 별문제 없을 거라 생각했었다고... 마침 순정 색상으로 흰색이 나온 제품이라 큰 어려움은 없었던 걸로 보입니다. 사전에 협의가 된 제품은... 
624,"- 사업의 본질적인 부분들, 사업계획에서 드러나지 않은 현장의 어려움을 판단하기 어려을 것같다는... 아이디어 차원이라도 간단하게 작성을 해주시고 우리생각과 결합해서 구체적인 해법을 찾아보자. - 많은... "
