,0
502,"그럼 거리공연이 어려운 년에는 어떻게 지내나요? 아무래도 시국이 시국이다 보니, 공연예술계... 제가 운영 중인 극단 ‘도적(途跡)단’에서 공연 연습과 아이디어 회의를 하고요. 작년 ~월에는 영남일보에... "
503,"서울시 주무관분은 눈물을 흘렸다고 하기도 ㅋㅋㅋ 이러저러한 아이디어들도 많이 가져가게 됐던... 합하기 어려운, 그러한 아쉬운 점들도 있다는 걸 알게됐다. 비건식당 뚫기 우리도 이번 학기에 제대로... "
504,"다함께 아이디어 회의부터 기획, 연출, 제작, 섭외, 촬영, 편집 등 모두 함께 최대한 역할 구분 없이... 시즌에 비해 규모와 퀄리티가 높아졌다고 들었는데, 그에 따른 어려운 점이 있었나요? A. 협찬 받은 장소를... "
505,좋은 아이디어가 많이 나와서 저 또한 놀랬습니다. 어떻게 하면 좀 더 쉽게 어떻게 하면 좀 더 재밌게... 하지만 남은 두가지가 너무너무너무 어려운..높디높은 산이라 큰 걱정입니다 ㅠㅠ 이또한 무사지나가기를.... 
506,부과된 점 등 이번 회의는 송하인의 의무와 책임이 강화되게 하는 회의 였다고 할 수 있다. 특히... 좋은 아이디어라고 생각한다. Ⅲ. FIO 약관의 인정 하역비용용선자 부담으로 불리는 이 약관은 항해용선... 
507,스케치는 손으로 그리는 디자인 작업으로써 아이디어를 표현하는 겁니다. 클라이언트 미팅이나 회의... 난이도가 쉬운 편이라 비전공자인 저도 수업을 따라갈 때 크게 어려운 점은 없었어요!! 다음은 맥스... 
508,개발 과정에서 탈락한 패턴들 ⓒsummeray 애정을 가득 담아 브랜드를 운영하고 있지만 어려운 점도... 가족이라 그런지 의견 공유가 자유로워 장소를 가리지 않고 수시로 아이디어 회의를 하고 있어요.... 
509,"많은 인원이 모여 도시락을 만들다 보니 어려운 점도 많았다고 합니다ㅠㅠ 그럼에도 열심히 해주신... 전체회의와 컨셉, 아이디어선정과 콘티 선정까지 정말 세세하게 진행되고있습니다. 만들어질 홍보... "
510,아이디어 회의 과정에서 드럽된 컨셉 내용 자신의 피를 이용하여 공격하는 전직 나올 뻔 자신의 피를... 기획자가 상상한 이미지대로 구현하기 어려운 경우들도 많이 있기 때문에 서로 이야기를 나누면서... 
511,편집부의 회의가 있었어요!회사에 대해 바라는 점과 저희가 겪고 있는... 약간의 어려운 점?들을토론할... &gt;_&lt;불만보다는 더욱 좋은 아이디어를 위해 얘기를 하느라~시간이 너무 금방 빠르게 지나갔어요!... 
512,"어떻게보면 교육에 관한 당연한 내용이지만, 실제로 보통교육 현장에서 이루기 어려운 과정이기도... ) Empower: Discrete Learning to Holistic Learning: 소위 말하는 '빅 아이디어'가 여기에 해당된다. 개별적 내용에... "
513,앞으로 나주정미소 근처에 청년들의 아이디어가 반영되는 청년들의 창업 골목이 생성되어... 저희가 진행하며 어려운 것들이 있을 때가 있는데 지역내 주민 조직이 협조해주셔서 원활하게 진행하고 있어요. 큐... 
514,"- 소셜창업 아이디어 맵 실습 · 동네 청년이, 식사를 할 때, 혼자사는 집에서, 영양 불균형과 외로움을... 이후 실질적인 팀 과제로서 지역 상인들을 인터뷰하고 실질적인 상인의 욕구와 어려운 점들을 확인하여... "
515,박 일 동안 분기 동안 활동하며 느낀 건의사항 회의 및 아이디어 창출을 위한 프로그램을... log 월에는 지난 상반기를 돌아보는 상반기 회의를 진행했습니다. 상반기 동안 활동하며 어려운 점... 
516,예배와 프로그램에 대한 특별한 아이디어와 팁을 나눕니다. · 교회 이름: 황지교회 · 교단: 예장 통합... Q 홀리키즈 예배의 좋은 점과 어려운 점에는 어떤 것이 있으신가요? 예배의 모든 순서가 하나의 주제로... 
517,"공동체 공간이라고 해서 회의만 하는 것이 아니라, 비누만들기, 디퓨저 만들기 등 다양한 활동을... 이루어져서 아이디어를 함께 고민할 수 있는 기회가 많았습니다. ⠀ Q : 일을 하시면서 어려운 점이 있나요? A... "
518,"장애인 성폭력 사건은 사회적 파장이 크며, 또한 암수화 되어 범죄발견이 어려운 점을 감안해 민...  제회 충북경찰 업무 혁신 아이디어 발표대회 개최 () .. 장애인 성폭력 근절을 위한 ‘장애인... "
519,"민주적 교실을 운영하는 교사로서, 학교의 다양한 회의에서 의사결정을 해야 하는 순간에, 소속되어... 혁신적인 아이디어를 찾아내도록 도와준다. 이는 어려운 도전이다. 퍼실리테이터는 '모든 의견을 담아내는... "
520,제조사를 찾아 오더메이드로 진행하기가 매우 어려운 과정이었습니다. 정부는 에스테틱 관리에서는 칼... 모신다는 아이디어에서 나왔습니다. 레이저 공정과 별도의 충포장라인이 들어가는데도 불구하고... 
521,넘나 어려운 것.. 드디어 복지관 중간평가회 당일!! 중간평가회는 시에 시작하지만 오전에 급식소... 월요일에 회의가 결정되었는데 아이디어가 없네... 만쟈야 지금 뭐하고 있는 거니..?? 얼른얼른 아이디어를... 
522,그럴 때마다 팀원들이 적극적으로 아이디어를 내고 빠른 피드백을 주었습니다. 서로 배려하면서... 내용을 구상하거나 회의할 때 어려운 점이 많지만 구독자분들이 메일함을 열어주시고 피드백을 남겨주실 땐... 
523,화상 회의 이런 것 할 때 사용하면 좋겠네요 물론 회의 참가자 모두가 아이폰을 가지고 있어야 하겠지요... 만나기 어려운 상황에서 나름 괜찮은 아이디어가 아닐까 생각하는데요 일단은 코로나가 빨리 종식이... 
524,"팀별 아이디어 회의 이후 시작된 아이디어 피칭 시간! 팀별 아이디어 피칭을 듣는데 짧은 시간만에... 여러 연사 분들을 초청하여 모든 팀이 다양한 멘토분을 만나, 기획 중인 서비스를 소개하고 어려운 점들을... "
525,"TED 강의에서도 핫한 반응을 불러왔던 화제의 도서, 『탁월한 아이디어는 어디서 오는가』 를 리뷰할... 그 책의 너무 좋지 않은 가독성과 어려운 내용때문에 나는 악담을 퍼부으면서 (ㅋㅋㅋㅋ) 재독따윈... "
526,"아이디어 회의부터 진짜 재밌게 참여했었던 것 같아요. 차오: 와칸다님은 토픽 관련, 살람님은 사업... 시작이 어려운 것뿐이지 시작하면 계속 갈 수 있습니다. 처음부터 잘하는 사람은 없습니다. 계속하니까... "
527,"견디기 어려운 일들이 계속되면서 출판을 떠나야겠다는 생각까지도 했죠. 그러다가 〈한겨레신문〉... 여러 아이디어를 낸 거예요. 그리고 다음 날, 출판부 팩스로 주강현 선생의 기획안이 들어왔어요. ‘우리... "
528,'이게 통할까'라는 생각에서 어려운 과제라고 느꼈답니다 물론 어려운 과제를 해결해내는 쾌감도 너무... 결정했지만 아이디어 회의를 하면 할수록 팀의 방향이 응모과제인 본질에서 동떨어지는 느낌을... 
529,"위해서 아이디어 회의를 상당히 많이 했었던 기억이 납니다. 아무래도 꽃집 하면 떠오르는 이미지들... 요구하기에는 어려운 일이므로 부탁을 부탁대로 하고 마음에는 들지 않아 사용을 할 수도, 안할 수도 없는... "
530,"하지만 항상 흥얼거리며 친해지기엔 조금 어려운 듯하여 누구나가 쉽게 듣고 쉽게 따라할 수 있는... 처음 아이디어 회의 때부터 막막하였습니다. 어디에 사용할 것인지, 누구를 위한 노래인지 생각해야 할... "
531,먼저 건축디자이너와 패션디자이너로 일한 친구들은 직업의 연장 선상에서 아이디어를 줘요. 디자인을... 풀씨 활동을 하면서 어려운 점은 없으신가요? 코로나 때문에 아이들과 만날 수 있는 기회가 많이 줄어... 
532,또 아이디어 회의 시 개인 정보나 계좌 정보처럼 법령상 마스킹 돼야 하는 부분을 전달해 드리기도... 금융 이용이 어려운 사람들을 적극적으로 발굴하고 시장을 확대해 나가는 게 데일리펀딩의 장점이에요. 온... 
533,다소 어려운 느낌도 있지만 그럼에도 레벨별로 나뉘어져있기 때문에 자신의 수준에 맞춰 고를 수... 얘기하는 '오늘 회의의 목적은~'이라던가 '아이디어를 내다' 등과 같은 평소 일반 패턴에서는 배울 수 없었던... 
534,▶각 자 준비한 자료나 아이디어는 회의 시간에 공유하지 않는다. 회의하기 최소 -시간 전에... 친구는 디자인 나는 카피에 강점이 있어서 내 역량으로 디자인하기 어려운 것들은 대신 부탁했다. 반대로 나는... 
535,~명이 하는 회의에서 누군가 화이트보드 앞에서 아이디어 회의를 주도하고 멤버들은 부지런히... 그러나 슬라이드에 들어가기엔 여전히 어려운 개념이다 댄 로암이나 데이빗 시뱃(David Siet – Visual Meetings... 
536,집중하기는 어려운 일입니다. 하지만 목적에 맞게 설계된 공간은 긍정적인 효과를 불러옵니다. 회의실... 회의는 결국 여러 의견을 모아 최선의 의사결정을 내리는 과정입니다. 많은 인원이 아이디어의 양을... 
537,"획기적인 아이디어와 용기를 가지고 창업을 진행한 우리대학 학우들, 그들의 뒤에는 언제나 덕성여대가... 특히 ‘벤처창업론’을 통해 벤처사업을 운영할 때 어려운 점, 준비해야할점을 정리할 수 있어서... "
538,"다만, 동시 세션이 어려운 관계로 발표자 수가 줄어든 것, 그리고 각 나라에서 경험하는 시간 차이를 극복하기 위해 한국의 입장에서는 늦은 오후부터 밤까지 회의가 진행된 점은 아쉬움으로 남았다.... "
539,"회원들이 아이디어를 내면 임원진들은 열심히 준비해서 회원들의 요구에 부응하려고 노력합니다. 본사는 경주 시내에, 사업소는 양북면에 있으니 평소 만나지 못했던 선후배가 만나서 서로 어려운 점도... "
540,구성하기 어려운 게 현실이다. 즉 해당 연구분야 전문가는 다 제외하고 평가단을 꾸려야 할 수도... 자칫 아이디어를 빼앗길 수 있어 아이디어 회의에서 소극적이 되기도 한다. 한국의 연구문화 순위가 OECD... 
541,"추상적인 아이디어로 시작했던 것이 눈앞에 보이는 결과물로 구현된다는 것이 광고의 가장 큰 매력인... 현재 코로나로 인해 오프라인 만남이 어려운 상황인데요, 코로나 상황에서 학회를 어떻게... "
542,"✅️ 법률전문가 등의 조력을 받기 어려운 인 창작자 권익 보호 ✅️ 불공정 거래 사전예방으로 계약... 새로운 아이디어들이 많았는데요. 앞으로도 좋은 적극행정 우수사례를 통해 사회, 경제적인 발전에... "
543,"중 어려운 부분에 대해 도움을 구하기도 했었는데요? 새 학기가 시작하는 월에는 수강생(학생)들이... 학교 외에도 글로벌 기업에서 아이디어 회의, 원격 미팅 등 업무 목적으로 사용하면서 언택트 시대에... "
544,"지금 블로그에 있는 콘텐츠에서 발전시킬 수 있는 아이디어도 괜찮고, 저 같은 경우는 새로운 콘텐츠를... 다른 활동 때문에 슈리포터 회의에 참석하지 못하거나, 콘텐츠 발행을 하지 못하게 되면 안 됩니다.... "
545,아마 수평적인 분위기 속에서 회의를 진행하다 보니 멋진 아이디어가 샘솟았던 거 같아요. 서로 편안한... 어려운 점도 분명 있을 것 같은데요! 힘든 일이 없다면 거짓말이죠! 그래도 유쾌하고 재밌는 동료들이... 
546,번역과 통역 어느쪽이 더 어려운가라고 물어본다면 본인은 지체없이 통역이라고 이야기할 것 이다.... 저도 아직 통역새내기라서 허접하게나마 글을 남겼는데 많은 분들이 댓글로 아이디어나 노하우를... 
547,"그런데 놀라운 것은 개의 표 중 숫자를 판독하기 어려운 장을 제외한 개의 표에 적힌 무게를... 단, 가능한 한 많은 아이디어를 수용하되 회의의 목표를 벗어나지 않도록 주의해야 한다. 가장 흔히... "
548,"나이에 비해 생각이 깊고, 타인을 따뜻하게 대할 줄 아는 사람이라 대 초반에 가지기 어려운... 이런저런 아이디어들 속에서 내가 해낼 수 있을지 고민하는 시기이다. 다른 사람들은 '지금 충분하지 않나?... "
549,추진위원회가 매주 열리다보니 참여가 어려운 분들은 월회 참여하는 협동위원이 되었다. 협동위원이 중심이 되어 작년부터 동네문제를 함께 공유하고 홍보하는 난곡협동회의를 시작하였다. (대학동 진원식... 
550,"개인적으로 점자 클래스가 유익했던 것 같아요, 보통 접하기 어려운 분야인데 한화 덕분에 점자에... 직원분들과 아이디어 회의를 하기도 한답니다. 때로는 야외에서 진행되기도 하고, 모임 후에는 한화... "
551,우리 아이디어가 기술과 제품으로 변해 저개발국의 생명을 구한다는 자부심을 가지고 일합니다.”... IVI제공 -어려운 점은 무엇입니까. “일반적으로 연구직이라고 하면 앉아서 시험관을 쳐다보는 드라마 속... 
552,"다양한 아이디어를 수준에 맞춰 변형해야 하기 때문이다. 그래서 나이에 상관없이 보다 자유롭게... 나누기 어려운 부분이 있었다. 그래서 대륙으로 나누지 말고, 각 반이 하나의 '여행사'가 되어 장소나 나라가... "
553,"맡고 있는 프로젝트가 중단되는 부분은 모두에게 어려운 일이에요. 프로젝트가 중단되는 시점에서 렙업 회의를 개최했어요. 이 프로젝트를 진행하면서 어떤 점들을 배운 점, 어려웠던 점, 발전 방향 등... "
554,"아이맥이라는 점! 영상을 제작하는 데 지장이 없도록 이에 최적화된 컴퓨터를 비치한 것이라고 합니다. 이 외에도 D 디자인 작업을 위한 D 디자인실과 학생의 자유로운 회의를 위한 프로젝트실, 세미나실과... "
555,"수업 아이디어) □ 관용어 번개 발표 관용어 단원에서 늘 하는 동기유발 방식이다. 아이들은 돌아가며... 실제 수업에서는 제수와, 피제수라는 어려운 용어를 쓰는 대신 칠판에 풀이 과정을 보여주었다. ①... "
556,"지식재산권에 관심 있는 분들이 계시다면 학교 수업 중 ‘특허와 창업’, ‘특허 아이디어 검색과... 크게 어려운 점은 없었던 것 같습니다. 차 시험이 서술형 시험이기는 하지만 글쓰기 실력보다는 암기한... "
557,근무하면서 어려운 점이나 문제점 등을 물어보며 접근 하는 것이 좋습니다. &lt; 현황 파악 &gt; 병원에서... &lt;병원 개선&gt; 병원의 개선을 위해 어떤 아이디어를 가지고 있나? 기존 다녔던 병원과의 차이점? 그때와... 
558,통해 아이디어를 여러 번 갈아엎었다고 합니다.(출품 직전까지!!) 조모임을 하다보면 어려운 점이... 조원들과 아이디어 회의를 자주 했었고 광고도 많이 찾아보고 우수한 성적으로 당선된 광고도 많이... 
559,아이디어스팀의 데이터 기반으로 일하는 문화를 함께 만들어가고 있는 효은님을 만나 Product data... 지표 하나로 홈 담당 PO와 며칠 동안 회의하며 명확할 때까지 검증하기도 했었거든요. 쿠팡에서는 주로... 
560,얼마나 어려운지 잘 알게 되었어요. 그러나 더 어려운 것은 제도적 인가 이전에 사람들의 인식 속에서... ‘미래학교’라는 아이디어로 더 구체화되어서 동료들과 함게 ‘미지행’이라는 대학을 디자인하고 그... 
561,그리 어려운 공장은 아니라는 것을 쉽게 알게 된다. 이 생산 시설은 울산의 여러 공장에서 자체 생산물... 산업현장에서 자발적으로 이런 훌륭한 아이디어를 실행에 옮기려고 애쓰는 모습은 감동적이었다.... 
562,◆사회창안대회 결선작을 중심으로한 민관학 우수 아이디어 실현회의 제안된 아이디어를 정말로... 도시브랜딩을 하는데 있어 가장 어려운것이 무엇이냐고 제게 물어본다면 저는 주저없이 &quot;우리들... 
563,있겠다는 아이디어를 도출해낸 것이죠. 다만 저희가 오프라인 굿즈가 아닌 디지털 굿즈를 택한 데에는... 사실 삶에 있어서 갑자기 하던 일을 관두거나 직종을 바꾸고 새로운 것을 시작하는 게 매우 어려운... 
564,설정과 아이디어는 살짝 작위적이기도 했지만 독특한 맛이 있었다. 그리고 또 한가지 재미난 점이... 과 이에 대해 회의와 불만을 느끼던 지식인(무라시게도 그렇고 미츠히데)이었던 자들의 복수라는 도식을... 
565,계절적 특성을 고려하여 가정형편이 어려운 아이들을 도울 수 있는 성금을 마련하는 모금 행사를 함께... ㅣ아이디어 회의 중인 '사이퍼즈라이브팀 사업파트' 담당자들이 여러분들께 인사드려요! [채용] 온... 
566,합숙 평가가 가장 어려운 점은 팀별로 협력해서 프로젝트를 완성해야 한다는 데 있다. 명을 한 팀으로... '난 아이디어를 낸 적이 없는데?' 나중에 시트콤 대본 회의를 하며 깨달았다. 피디는 아이디어를 내는... 
567,월 일 PICK 종목 없음 (시장이 열리지 않았음) 월 일 투자 종목 아이디어 없음 (시장이... 소통이 어려운 점 경제뉴스 https:www.hankyung.cominternationalarticlei 회복 기미 없는 中... 
568,"및 회의를 체험 중인 M세대에게 메타버스는 더이상 먼 미래의 신조어가 아닌 일상의 문화와 업무... 대응이 어려운데, 블록체인은 중앙에서 통제하는 주체 없이 알고리즘만으로 작동하는 네트워크이기... "
569,"꼭 아이디어에 대한 이야기가 아니어도 좋은데, 어떤 식으로 아이디어를 구상해나갈 지 우리가 뭐가 어려운걸지, 혹은 주차별 목표나 앞으로의 회의일정을 잡는 등으로 첫 회의는 가볍게라도 풀어가며 일단... "
570,"AE들은 연차가 낮던, 높던 아이디어 회의 할 때 만큼은 공격적이고 적극적으로 이야기를 해줬으면... AE에게 있어서 광고주 수주만큼 어려운 게 광고주 케어가 아닐까 싶은데요, 평소 인연을 맺게 된 광고주... "
571,"이번에 팀원분들이 KPI 리뷰를 한 내용을 보니, 팀 회의를 통해 아이디어도 더 얻고 도움을 받고 싶다고... 성장 마인드셋과 고정 마인드셋 바로 위 내용은 그 어려운 성장 마인드셋에 대한 이야기네요. 진짜... "
572,플랫라운드 팀은 만나면 시간 가는 줄 모르고 아이디어 회의를 하다가 목이 쉬곤 한다. 그만큼 해보고... 나무의 특성과 가공 방식 때문에 똑같은 결과물이 나오기 쉽지 않아 제품화하기 어려운 부분이... 
573,"주원 : 저희가 만든 제품을 사람들에게 잘 보여질 수 있을까에 대한 고민과 아이디어를 창작 해야 한다는 점이 공대생인 저에게 어려운 숙제였습 니다. 하지만 팀원과의 회의, 오프라인 미팅을 거쳐 받은... "
574,차에 걸친 회의를 할 때마다 느끼는 것이지만 항상 차회의가 가장 많은 아이디어를 도출하게 되어... 쓰기 어려운 분들이 있을 수 있음을 배려해야 하겠다는 생각이 들었습니다. 또한 퍼실리테이션... 
575,"보안 보기를 보험같이 하라 OPINION 월 ,  Cloudric 새로 나온 보안장비 광고 아이디어 회의 중에 책상... 복제가 어려운 IC칩 카드로 교체하는 데 약 억 달러, 카드 감시 시스템에 수천만 달러, 브랜드 재건에... "
576,채팅만으로 커뮤니케이션이 어려운 순간에는 화상회의를 통해 팀원들이 빠르게 미팅을 할 수 있습니다. 미팅을 진행하면서 나오는 아이디어는 바로 페이지 화이트 보드에 기록하여 모든 팀원들이 실시간으로... 
577,"가지 어려운 점이 많은 걸 느끼고 어떻게 하면 문제를 해결할 수 있을지 고민을 많이 하게 된다.... 장에서는 질문 아이디어 회의의 네 가지 규칙과 회의의 사전 준비 단계를 소개하고 있으며, 끝부분에는... "
578,"시도때도 없이 나오는 아이디어는 수첩에 메모했고, 메모하기 어려운 상황이라면 부하와 전화하면서 아이디어 회의를 했다. 나미오의 갑작스런 한밤 중 전화를 자주 받았던 요시다 마사시(吉田雅司)는 후에... "
579,"모스크바 상회의 . 개요 년 월일부터 일까지 소련의 모스크바에서 개최된 미국, 영국, 소련의 외무장관 회의, 제차 세계대전이후의 일본 점령지역의 관리 문제를 비롯한 얄타 회담에서 비롯된... "
580,않은 아이디어에 대해서는 자세한 설명이 어려운 점 양해 바랍니다.) ● 기타 여러 가지 아이디어를... 팀원들간의 회의과정을 거쳐 개개인의 기여도에 따라 약정. 개발에 참가한 연구개발팀원을 주축으로... 
581,ex)이 제품은 아이디어는 좋지만 (바이어 국가)에는 현실적으로 ___부분 때문에 거래 가능성이... 측정하기 어려운 경우: 세부사항에 “건축 설비이기 때문에 프로젝트별 견적 범위를 산출하기 어렵지만... 
582,"비가 쏟아지고, 시험기간이 겹치는 등 어려운 점이 있었지만 정말 뿌듯하고 즐거웠다. 특히 배우... 가득한 아이디어와 열정을 펼치고 싶은 대학생 대, 스펙보다 소중한 경험을 찾고 있는 대학생... "
583,"창업의 계기와 배경: 세 때, 우연히 참석하여 들은 하시모토 류타로 씨의 강연에 번쩍 아이디어가... 것이 어려운 점(일이 몰릴 때에 대한 대응, 갑자기 기술자를 파견해야 할 경우)이었다. 정년 퇴직 후 일하는... "
584,지속적으로 아이디어 도출 회의를 통해 어려운 문제를 해결하게 되었습니다. &quot;이번 공사 완료로 양궁장 진입이 한결 쉬워진 것은 물론 U턴 차량으로 인한 잦은 신호단절이 발생하지 않아 남부순환도로의 소통... 
585,중간지원조직 실무자가 처음이셨으니 어려운 점이 있으셨을 거라고 생각해요. 업무적으로 힘들었던... 실무 영역에만 빠져 있다 보면 창의적인 아이디어나 미래의 전망을 간과할 때가 많은데 그럴 때마다 연구... 
586,"원장님들이 각자 어려운 주제를 주셨는데 .. 이에 대한 대답, 해결책도 다른 원장님들이 잘 말씀을... 등 예상치 못한 아이디어가 나왔지요.ㅎㅎ 정말 우리 수학의 달인 동서울 지사 원장님들은 대단하십니다.. 내... "
587,먹고 자유롭게 아이디어 회의요? 뭐야 감사할 뻔 했네.. 그리고 이 날 생일이라 독애옹님과 송시님의... 뒷처리 어려운 쓰레기 받은 느낌.. 일차 점심 급식 먹는 것 같ㅇ다 구성은 부실해보여도 탄탄한 메뉴들... 
588,"학생들이 참석해 팀을 구성하고, 아이디어 회의 및 해커톤을 진행하고 있다. 일은 해커톤이 종료되고... 현재로서는 가정용으로 난초처럼 기르기 어려운 것들을 이 스마트팜을 통해 더 쉽게 할 수 있지... "
589,새로운 아이디어를 수용하는데 소극적인 것에 실망하여 그곳을 떠났다는 얘기를 하자 눈에 번쩍 불을... 학창 시절 스티브는 거칠고 다루기 어려운 아이였다. 그 자신도 인정하듯이 까딱 잘못했으면 감옥에서... 
590,"따른 아이디어 회의가 여러 차례 열렸고, 도안의 시안을 가지고 최종완료 시점에 도달하기 까지 양측이... 추상적이고, 어려운 개념을 자신만의 느낌을 담아 해석하고, 이를 그림이나 영상 같은 어떤 무언가에... "
591,"그러나 방학이 끝나갈 무렵 시게오는 자신이 알고 있던 세상만이 전부가 아니라는, 지극히 당연하지만 어려운 논리를 점차 깨닫게 된다.  제로  : 개화 제로 : 산화 애니북스 마츠모토 타이요의 권투 만화.... "
592,"생각나는대로 아이디어를 냈는데 첫 회의라서 '이 방향으로 가도 되나' 긴가민가했지만 결국... 다음 주는 더 어려운 주제로, 케이스 스터디를 주간 진행하는데 사실 정말 막막하고.. 어떤 케이스를 선택할까... "
593,"실제로 설치를 하는 과정은 상당히 까다롭고 어려운 작업이기 때문에 음향영상 전문가가 함께하는... 스마트아이디어와 함께하세요 :) 궁금한 점, 그 외 문의사항은 아래 번호로 연락주시면 언제든 친절히... "
594,"시키기 어려운 부분들이 많았습니다. 현재 이 작가님께서는 다양한 예술 프로젝트를 진행하고 계시고, 이 프로젝트가 현실화되었을 때 아이디어스에서 어떻게 판매할 것인지에 대해서 수시로 소통하고... "
595,"학생들에게는 어려운게 현실입니다. 최근에도 발명대회 관련해서 의뢰가 들어왔었는데, 학생들은... 하지만 학생발명대회의 가장 좋은점은 수익에 대한 부분을 고려하지않고 아이디어성으로 만들 수 있다는... "
596,경상도 팀인데요~ 아이디어가 톡톡!! 정말 기발하다 생각했었어요~~ 그리고 이어진 시상!!! 월 팀미션... ㅎㅎㅎ 이렇게 첫 미션과 월례회의가 끝났답니다~ 처음이라 낯설기도 하고 어려운 점도 많았지만 다들... 
597,양경모: 중간평가때 아이디어가 좋다는 평가를 받아 방향성에 대해 인정을 받았습니다. 다만 클라이밍... 프로젝트를 진행하면서 어려운 점과 극복방법이 있나요? 손동우: 딥러닝을 처음해봐서 개발일정을... 
598,그리고 새로운 아이디어가 빨리 빨리 나오지 않는다는거? 디자인을 배워본적이 없다보니 뭔가 만들다... 가장 어려운 것 같다! 아무래도 회사에서 사용할 수 있는 폰트도 한정적이고 일러스트 능숙자가 아니기... 
599,"아침에는 KB 아이디어 회의에 참여했고, 오후에는 일본 OPT에서 오신 기무라 이사께서 강연을 해... 너무나 어려운 이야기를 하는 것이 되어버렸습니다. 광고주가 쓰는 광고비를 잘 써야겠다는 당연한 진리... "
600,"사람들이 가지고 온 우유갑, 플라스틱 뚜껑, 브리타 정수기의 필터 등 재활용이 어려운 물건을... 심어보자는 아이디어로 이어져 텃밭을 가꾸게 되었습니다. 농사를 지으며 기후 위기를 실감하였고 기후 위기를... "
601,"점이나 어려운 점에 대해 함께 나눠보는 각 팀별 사례회의 시간을 가졌습니다. 우리 멘토들 열정과... 좋은 아이디어나 의견이 있으시면 댓글로 많이 남겨주세요! 그럼, 앞으로 남은 하반기 활동은 얼마나 더... "
602,"시간을 아이디어 회의 등 효율적으로 사용 하여 ~~성과를 냄. . 학업, 팀 프로젝트 등 다양한 경험을... 지금보면 아쉬운 점은 '꼼꼼한 사전준비' '노력' 등 구체화 되기 어려운 단어들이 너무 많이들어갔다는... "
603,테라스 인테리어라는게 작은 공간이라서 쉬워보이지만 오히려 더 어려운 공간인 것 같아요 난방이... 저희도 무악재현장 테라스 인테리어를 하면서 많은 아이디어 회의를 거쳤던 것 같아요 하고싶었던 건 많지만... 
604,프로젝트 주제 선정은 어떻게 하셨나요 김종하 : 회의를 통해 아이디어를 정했습니다. 팀매칭때부터... 프로젝트를 진행ㅎ면서 어려운 점은 어떤게 있을까요 김종하 : VR로 제공되는 컨텐츠가 있고 환자가... 
605,과정에서 어려운 부분이 있거나 고민이 되는 부분이 있으면 사서님께서 적극적으로 알려주시고... 학생들과의 아이디어 회의를 통해 더 좋은 방법을 찾기도 하였습니다. 코로나 사태로 변화의 기로에 놓인 현... 
606,것보다 어려운 일이다. 게다가 디자인이나 그래프로 부실한 내용을 포장할 수 없기 때문에 문서 속... 이런 회의에서는 개인의 발언 기회가 적어 직원 각자의 아이디어가 회의에 반영되기 어렵다. 또... 
607,사업 아이디어를 제출하는 공모전은 처음이라 어려운 점도 있었어요. 오: 공모전을 준비하면서... 유: 방학동안 동기들을 만나는 것도 재미있었고 주로 카페에서 회의를 진행했는데 그러면서 여러 카페를... 
608,카드를 디자인하면서 어려운 점이 있었다면 무엇이었나요. 사실 처음에 조형예술대학 공모전에 제출한... (웃음) 그렇지만 전시의 모든 것을 기획하면서 친구들과 귀여운 아이디어도 많았습니다. 특히 당시에... 
609,"아카데미, 아이디어공모전, 자체 홍보가 어려운 기업들을 위한 홍보를 도와주고 시민들에게 사회적... 지역사회의 역할이나 사회적 기업을 알리는데 많은 어려움이 있었고 지금도 어렵고 앞으로도 싸워야할... "
610,"아직 시작인 만큼 어려운 점도 많은데요, ESG기획팀 김철 팀장은 “최근 ESG는 전 세계적인 트랜드로... 이를 위해 임직원을 대상으로 ‘도심형 카지노 아이디어 공모전’을 실시한 결과, 총 건 아이디어가... "
611,안녕하세요 ^^ 오늘은 [공연공작소 아이디어스테이지] 공연공작소 총감독 공연리뷰 - 국립극단 청소년극... 그래도 어려운 시기 어려운 상황들을 무사히 헤치고 작품은 월 일 첫 공연이 올라갔습니다. 저는... 
612,같이 아이디어에 맞는 기술이다. AI 기술의 적용은 물론 말처럼 쉬운 일은 아니다. 그렇다고 그렇게 어려운 것만도 아닐 수 있다. 우선 부분적으로 시험 가동을 해보라고 석학들이 강조하는 것도 그것을... 
613,우리 콘텐츠 공장이야 진짜 많이 만들었어 울팀 전부 다 아이디어 회의 같이 참여해서 이뤄낸... 표현하기 어려운 앞 + 대신 당일에 끝남 Vs 구성이 비슷한 중간 + 대신 다음날 광고 인사이트 최종... 
614,제 회 KPR 대학생 PR 아이디어 공모전 준비 기간 . 중순 ~ .. 주제 [콘티넨탈 코리아] 기업 PR... 콘티넨탈이라는 어려운 주제를 선택했나요? 내가 콘티넨탈코리아를 주제로 삼은 것을 들은 모든... 
615,브레인스토밍을 하면서 가장 어려운 점은 사람들이 끊임없이 아이디어를 심판한다는 것이다.... 아이디어 회의를 할 기회가 있으면 사람들이 말을 할 때마다 '안 된다'고 해보자. 당신은 그 한 마디의 힘이... 
616,그러던 어느날 수업 자체가 어려운 교실 안에서 아이들에게 필요한 배움이 무엇인지 고민하게 되었고... 이후 독서모임은 없어졌어도 아이디어를 주고받고 제안하는 관계형성 분위기가 되어 주었다. .... 
