,0
476,"주제가 명확해야한다. -말을 뱃어낸다. -반감을 가지면 안된다. -리더가 원할하게 이끌어간다. 브레인 라이틴(,,법) BS 단점 보안 침묵,집단 아이디어 아이디어 발전, 새로운 아이디어 ※브레인스토밍의... "
477,"아이디어를 포스트잇에 적어 벽에 붙였다 떼었다 하는 것을 반복하거나 그림을 잘 그리든 못 그리든... 미루기, 주제에 초점을 맞추기 등의 규칙하에 진행이 됩니다. 브레인스토밍을 통해 조합된... "
478,"반복읽기 전략(, 초등특수) - 반복읽기 전략을 통해 읽기 유창성이 향상되고, 읽기 유창성이... ⭐️쓰기 과정적 접근 *계초내쓰발 ) 계획하기 : 브레인스토밍을 통하여 주제에 맞는 글감 선택하기... "
479,"없는 반복되는 일기나 독서록, 주요 글쓰기 대회에서 글쓰기를 잘 하고 싶은 친구들의 고민을 덜어 주는... 브레인 스토밍'과 머릿 속에서 떠오르는 단어들을 마치 지도처럼 연결시켜 자신이 좋아하는 주제를... "
480,글의 주제를 고려하여 통일성을 저해하는 부분 삭제하기 . 작문 ▶ 작문의 과정 평가 결과 사례... - 관찰법 : 쓰기를 처음 배울 때에는 한정된 어휘가 글에 반복적으로 쓰였으나 개인 사전 만들기 활동에... 
481,"주제에 대한 영상과 사진,빔 프로젝트 수업이 포함되어 있습니다. 자료를 보며 브레인 스토밍... 이렇게 문제에 대한 관찰과 분석 그리고 해답을 찾는 문제해결의 기본구조를 반복하다보면 자연스럽게... "
482,"그래서 시간이 많이 걸리고 귀찮더라도 매일 개씩 예상 질문을 브레인 스토밍하고 키워드를... 템플릿을 반복했다. 질문 . What are the differences etween special food in Korea and other countries? 내의견, 예시... "
483,번이나 반복되니 성찰하고 의심할 레벨이 된 듯하다. 스스로는 잘하고 있는 것 같았지만 남들도... 대략 아래와 같이 브레인스토밍... &lt;구글 프레젠테이션&gt;으로 작성 이런 과정을 거쳐 아이들의 인성 요소를... 
484,"지난주 동안 이 노래를 계속 반복해서 듣고 있었네! 너무 좋아! © icons, 출처 Unsplash  [ 년 월 오픽 시험 후기 기출문제] ( 오픽 IHAL 난이도 - - ) :: TV 티비 주제 :: 실제... "
485,"오감 교육 지역 및 제철 식품 사용 친환경적인 식생활의 의미 마인드맵, 브레인 스토밍 등 다양한... [실-] 문제를 해결하는 프로그램을 만드는 과정에서 순차, 선택, 반복 등의 구조를 이해한다. '순차'는... "
486,"성과 관리 PDCA 사이클 반복해서 돌리기: Plan, Do, Check, Action 그러면 성과가 높아진다 전체적인... 합의 기술: 브레인 스토밍, 왜라고 번 생각하기 .룰 만들기: 한명당 최소 의견 개, 시간 텀을 두고... "
487,"이때 브레인스토밍,마인드맵,생각그물, 자유연상 등의 방법을 이용하든지 사전을 활용해서 어휘력을... 문장을 짓는 일에 자신이 있는 학생은 논술에서 자주 나오는 주제에 대해서 한문단으로 자신의 목소리를... "
488,"브레인 덤프란 말 그대로 뇌 속의 정보를 모조리 드러내는 일입니다. 펜과 큼직한 노트를 준비한 다음, 설정한 주제와 관련된 단어가 떠오르는 대로 적으면 됩니다. ==&gt; 유사한 방법으로 브레인 스토밍이 있는데... "
489,"이렇게 몇 번이나 할머니의 영상을 반복 재생하다 보니 콘텐츠가 넘쳐나는 이 시대, 진정한... 박막례 할머니는 수많은 질문이 오가야만 하는 브레인스토밍마저 카메라 앞에서 한다. 크리에이터는 질문하는... "
490,"학생들이 '반복'과 '정정'을 통해 성취기준에 다가갈 수 있도록 노력해야 한다는 것 본문에 나와 있는 '사고 도구 상자'(브레인스토밍, 마인드맵, 육색 사고 모자) 중에 'six thinking hats'는 처음 들어보는 개념이라... "
491,토픽을 보는 맨 첫 페이지 질문을 통해서 주제에 대한 자유로운 브레인 스토밍을 할 수 있어요.... 이렇게 한 번 다시 반복해보면서 한 유닛 학습이 끝납니다. 여기서... 한 가지 알려드릴 건요. (영유 찐 비화... 
492,"목록을 브레인스토밍을 통해 빠르게 도출하는 방법 ▶ 분석 기회 구조화 ▶ 유저스토리 정의 - 식별된 핵심 분서 기회(주제) 별로 유저 스토리 작성 방법을 통해 분석자의 역할, 의사결정사항, 분석을 통해... "
493,"안에 주제 하나씩 써 놓아요. 저 포스트잇들은 혼자서 브레인 스토밍(일명 왕따 브레인스토밍 ㅋㅋㅋ)... 그래서 선택과 집중, 휴식과 몰입의 반복을 통해 지속적인 성공을 위한 밸런스를 잡아야 한답니다. 더... "
494,"만성질환 *주제 : 술 . 한방 간호에서 강조하는 양생 : 심신의 조화, 마음의 안정 . 항생제 투여 후... 브레인 스토밍 : 아이디어를 많이 얻을 수 있따 *그룹토의(집단토의) : 가장 민주적인 의사소통 능력... "
495,"사실, 브레인스토밍 주제들이 POV에 어긋나는지 보기 위해 관점의 시금석이다. 취해야 할 훌륭한 전환... 예를 들어, 브레인스톰에서 그룹의 시너지를 이끌어 다른 아이디어를 만들게 함으로써 새로운 아이디어에... "
496,게임스토밍입니다. 퍼실리테이터가 공감지도 완성을 위한 주제는 이 회의의 결과를 목 놓아... 게임스토밍 방법을 제안합니다. 점으로 투표하기는 브레인스토밍 후 발전시켜 볼 만한 아이디어가 많을 때... 
497,"쌓고, ★반복적으로 하는 작은 습관만들기 메모 게으르지만 콘텐츠로 돈은 잘법니다 - 신태순 지음 유튜브 영상 주제 가지가 안내된 글을 보고 리뷰한 제 유튜브 영상입니다 http:ait.lyyoutue 제가 과거... "
498,때까지 반복 . 스캠퍼(SCAMPER) 기법 ) 개요브레인스토밍 기법과 체크리스트법을 보완하여 발전시킨 형태사고의 영역을 일정하게 제시하여 다소 구체적인 안 유도질문을 통해 주제나 이슈를 바라보는 관점... 
499,"②~⑤를 반복한다. 반면 조직설계의 주요요소로는 ①조직구조의 결정, ②직원, ③업무다. 마케팅... ④브레인스토밍 등이 있다. . 서베이 질문지 등을 이용한 설문조사를 말한다. . 포커스 그룹 인터뷰... "
500,발표 주제들) . 민첩한 팀 구성 : The Art of Excellence : 팀구성의 인간적인 면을 언급하고 리더의 역할을 논하는 것 같습니다 . Iterative(반복적) versus Incremental(점진적) : Backlog에서 민첩성을 높이거나... 
501,"원서 작성은 물론이고 당장 급한 것이 에세이다.Common Application 주제는 이미 지난 월에 주어졌고, 각... 생각하고 또 생각하라 시간이 없더라도 브레인스토밍을 거쳐야 한다. 처음부터 곧바로 글쓰기를 시작할... "
502,"오늘은 본격적으로 혐오와 관련한 작업을 위한 브레인스토밍과 리서치 시간을 갖고 다양한 질문들을... 정리된 내용들 중에서 각자 관심이 가는 주제를 선택해 보고, 같은 주제를 선택한 사람들끼리 모둠을... "
503,"ohh르네 IELTS .~.+ 고득점 종합반 개월완성 리딩,리스닝 = 다량의 문제 반복 풀이 + 꿀팁 전수... 선생님께서 주제를 들어보시고 이러한식으로 브레인 스토밍을 하고 이야기를 풀어가는게 좋다고 예시를... "
504,"⑤ 주제(약술, 약주) : 약제를 술에 담가서 유효성분이 술에 우러나게 한 것(인삼주, 모과주) ⑥... ⑤ 주제(약술, 약주) : 약제를 술에 담가서 유효성분이 술에 우러나게 한 것(인삼주, 모과주) ⑥ 엑게스제... "
505,"- 각 챕터 다음의 깜찍한 대주제 폰트와 다룰내용에 대한 간락소개, 소제목의 폰트, 문단과... 창의적 발상 도구(표-): 브레인스토밍(rainstorming), 브레인라이팅(rainwriting), 역 브레인스토밍(reverse... "
506,"학원을 반복하셨다고 하네요! 그러다 외워야 하는 양이 많아져서 포기해야 하나 공부법을 바꿔야 하나... 자신 있게 외운 것들은 항상 적어두고 모의고사해 볼 때마다, 브레인스토밍 할 때마다 최대한으로... "
507,"조형요소인 점을 이용하여 반복, 강조, 통일과 변화를 경험할 수 있습니다. 다양한 색상을 이용하여... 과학 상상 그리기 _브레인스토밍 매년 연례행사로 학교에서 하는 과학상상 그리기는 사실 그 준비과정이... "
508,"과정을 브레인스토밍 이미지, 도서, 단어 등으로 형상화하여 시각화로 전시함 생각하여 만들기 교육 대상, 주제, 시기, 장소, 방법, 내용 등을 퍼즐처럼 맞춰보거나 영상으로 감상하면서 관람객들이 직접... "
509,여러 번 헤르만 헤세가 쓴 책을 반복해서 읽다 보니 그제야 그의 결점도 보이기 시작했거든요. 하지만... (...) 그렇게 A 장짜리 필사 노트에 저의생각과 느낌을 자유롭게 펼친 브레인스토밍의 기록을 다... 
510,"보통, IELTS speaking 시험은 일반적인 자기 소개랑 대화 그리고 한 주제에 대해서 말하기, 그리고... 자기만의 브레인 스토밍을 만들어 보고 답변을 말해보는 연습을 하면 학습효과가 좋다. 물론... "
511,"(침묵의 브레인스토밍) ③ 모든 사람이 평등하게 사고하고 발상함 ④ 뉘앙스가 바뀌는 문제점 해소 .... ) 주제를 확인한다. ) 브레인라이팅 용지를 준비한다. -용지를 전원에게 나눠주고, 표제란에 주제를... "
512,보면 반복되는 패턴이 있고 그 패턴에 맞는 문제 풀이 방법이 있습니다. 대학 입학에서 병영동고등국어학원 가장 어려웠던 과목은 나열할 수 없다는 사실을 주제를 선택!! 이게 다 입학 시험 기간입니다. 개념과... 
513,"상황을 자세히 주제를 정했다면, 그 주제에 맞게 스토리를 짜야 합니다. 쉽게 브레인스토밍을 한다고... 보통 반복해서 사용합니다. 그러기에 사람들이 들었을 때 강조되는, 기억에 남게 하고 싶은 내용을 써야... "
514,"잡히는 주제화 ) 결과물 브레인스토밍 ) 최종 결과물 선정 ) 거꾸로 과정 설계 ) 순차 과정 점검 ) 시작일과 종료일 설정 ) 비고 작성 반복적인 실천은 습관을 낳고, 반복된 습관은 그것의 가치로 내면화되어... "
515,"만약 이 부분에서 이해가 안 가는 부분이 있다면 담임 선생님께서 반복 설명을 해주시거나 학생... 주제에 대한 의견과 근거에 대해 브레인스토밍을 한 뒤 어떻게 더 논리적으로 조합을 하는지, 어떤 표현을... "
516,"에센스 반복학습 : 우수한 성적을 얻고 싶은 분 . 핵심 자료만 반복학습 : 시간이 없거나 탑싯에 대한... ① 브레인 스토밍(Brainstomiing) : 아이디어를 내기 위한 회의방법으로 문제의 원인분석, 해결안의 도출... "
517,"주요 개념 반복 설명, 대상자에게 피드백을 주어 각성상태 유지에 도음. ㉢종결 (요약및 결론) :교육한... 방법이다 ●브레인스토밍(Brain storming):(=묘안 착상법, 팝콘회의) 번개처럼 떠오르는 기발한 생각들을 잘... "
518,"-그리고 통달한다- 그들이 흥미를 느끼는 어떤 주제든, 코딩이나 브라질의 무술 춤이나 클래식... 대부분의 아이디어가 쓸모가 없으면 가치가 없긴 한데, 브레인 스토밍 할 때는 이런 것도 다 기록해야 나중에... "
519,글쓴이가 말하고자 하는 생각_주제를 찾는 방법은 제목중요하다고 생각하는 낱말각 문단의... &lt;슬생&gt; 브레인 스토밍과 브레인 라이팅을 관계망 그리기에 활용할 수 있다. 발산적 사고 기법임 &lt;체육... 
520,"창조적사고두뇌계발 - 주제: 명쾌하게 생각하고 정리하고 말하는 (생각정리, 생각설계, 생각표현)... 브레인스토밍 . 브레인라이팅 . 퀘스천맵 . 한 페이지 기획서 작성 편 제장 오랫동안 기억에 남은... "
521,동안 브레인스토밍 했다. 이제 주제에 맞게 각자 PT를 만들고 시연하고 만들어진 PT를 가지고 다시 편집해서 하나의 공통된 PT를 만들고 다시 다듬어 하나의 PT가 만들어진다. 이런 과정을 여러 번 반복하게 되면... 
522,"위해서는, 주제색은 유지하되 시즌 컬러로 변화를 느끼게 하는 방법이 효과적이다. '변화하는 컬러'를 쓸 때 중요한 원칙은 바로 반복이다. 한공간, 한 사이트에 들어갔을 때 여섯 번 정도는 그 컬러를 볼 수... "
523,"단어실력을 계속 늘리고, 주~주 후에 똑같은 주제로 다시 한번 써보고 얼마나 실력이 늘었는지 확인해보세요 ^^ 영어에세이 실력을 증진시키기 위해 이 단계들을 매주 -번 반복해보세요. 에세이... "
524,"그러니 재미있고 모두가 지킬 수 있는 규칙을 만들기 위해 브레인스토밍rainstorming을 활용한다. 이는... 단계, 주제 살펴보기(시간) - 앞으로 해야 할 일의 주제를 모든 참가자가 동일한 수준으로... "
525,"p 딱 일을 빠지지 않고 일정한 공간에서 일정 시간을 반복해 보세요. 엄청난 뿌듯함이 밀려올... p 아이가 알고 있는 배경 설명을 칭찬해주거나, 주제에 대해 브레인스토밍하는 것은 아이들이 자발적으로... "
526,창의적 문제해결법 - 문제 인식 - 아이디어 탐색 : 브레인스토밍 - 아이디어 정교화 ① 탐색한... 가드너의 감상능력 발달단계 ) 사실적인 단계(~학년군) : 주제에 관심 - 표현 기능에 있어서는 도식적 표현... 
527,"그래야 단어 반복을 피할 수 있어서 감점이 덜 하더라구요 &gt;&lt; 세번쨰로, 리스닝은 수능이나 토익의 지문보다 훨씬 길고 어려운 단어들이 많이 나와서 항상 틀리는 문제의 주제와 유형을 리뷰노트를 만들어서... "
528,그럼 소주제만 알아도 지문이 기억날 것입니다. 하나하나 브레인스토밍처럼 기억을 이어붙여 공부했던... 그리고 이 과정 역시 최소 두 번 이상 반복해서 내 것으로 확실히 만들어야 합니다. 즉 수학이 부족한... 
529,"Step  질문 방법 익히기 ▶ 오늘은 내가 질문왕 - 사물이나 상황에 대해 궁금한 점을 브레인스토밍한다.... 이런 경험이 반복되면 하고 싶은 말이 있어도 하지 않거나, 답답함에 짜증을 부리는 일이 생길 수 있다.... "
530,대상으로 반복적인 설문을 통해 수집된 의견을 발전시켜나가는 미래 예측 기법이다. 비계량적인 미래... ‘브레인스토밍(Brainstorming)’은 각 분야의 전문가들이 한자리에 모여 자유롭게 자신의 생각을... 
531,"반복하지 않음, 군더더기를 빼야 함 군더더기를 빼 ‘간결하게’ 설명하는 것과 ‘쉽게’ 설명하는 것은 충돌한다. 이런 모순을 해결하면 좋은 설명이 된다. ) 조금 쓰고 늘리기, 말해보고 줄이기 주제를... "
532,"차시와 주제를 정하면 동학년, 그리고 미리 정해진 각 팀 별로 함께 모여서 함께 생각을 나누고 의견을 교환하며 브레인 스토밍하는 과정을 통해 함께 고민한다는 데 더 큰 의미를 두고 있다. 수업을 위해 함께... "
533,각 목차에 해당하는 주제들을 실생활과 연관시켜서 적용해 보고 활용해 본다면 여러모로 도움이 많이... 반복의 언어기술 디아코피라고 부른다. 띄어 반복하기라 생각하면 된다. *예시* 다음에 또 봬요. 만나서... 
534,성공에는 반복되는 일정시간 이상 투자가 반드시 선행되어야 한다. 새로운 출발 선상에 서서 새로운... 강사진 세미나와 그에맞는 연구작 진행으로 수준 높은 크리틱방향성과 그룹별 브레인 스토밍 교육을... 
535,"오픽은 정말, 그 짧은 시간에 질문에 대한 아이디어를 얼마나 빨리 브레인스토밍 해내느냐가 중요한 것 같아요. 그래서 준비 기간이 어느 정도 여유가 있으신분들은, 자기 백그라운드 survey 항목에 맞는 주제들... "
536,브릭스는 사실 반복되는 문구가 많아서 단어 혼자 듣고 모르는 것은 찾아보고 반복되는 문구를 통해... 브레인 스토밍 + 새 단어 주제에 대한 브레인스토밍과 단어로 한 유닛이 시작됩니다. 단어는 한번씩만... 
537,아니면 교육이나 국민 보건을 더 많이 지원해야 하는가?&quot;의 주제를... 다음 ㄱ님께서 충분히 브레인 스토밍하시고 저와 함께 TR과 CC를 점검하신 후 본론... 
538,물론 교수님이 반복하거나 중요하다 하는건 기본 노트테이킹 주제찾는 문제는 항상 앞쪽에... 독립형은 미리 브레인스토밍을 해주셔야 합니다. 다 학원에서 알려드릴거에요~ 중요한건 개인이 얼마나 꾸준히... 
539,") 브레인스토밍을 통해서 자소서에 버릇처럼 쓰던 프로젝트도 한 번 쯤은 벗어날 필요가 있으니까요.... 어떠한 주제였는지, ) 어떠한 문제 현상을 만났는지 ) 반복되는 현상에 대한 근본적인 문제점을 어떠한... "
540,귀여운 일러스트로 형에 대한 내용을 같이 이야기해보며 브레인스토밍을 하기에도 좋을 것 같네요. 기초 레벨이라 쉬운 단어로 기본 문장 패턴을 연습하기 좋은 반복 구조로 되어 있습니다. 뒷장에서는... 
541,노트 테이킹 하면서도 리스닝을 집중해서 듣는 연습을 반복하는게 도움이 된다) [Speaking] 토종... 난 이거마저 없었으면 아예 답변 못했을듯...) - 브레인 스토밍 연습하기 (짧은 준비 시간에... 
542,브레인스토밍 세션을 할 때는 정답을 요구하는 문제는 내지 않는다. 공식으로 풀 수 있는 것도 내지 않는다. 발상의 전환이 필요한 주제를 제시해 '무엇'이 아니라 '어떻게'를 찾아가는 과정에서 '왜'를 반복할... 
543,사회 현상 중 탐구학습 주제가 될 수 있는 것 :) 법칙성이 강한 이론 ) 일반화를 도출할 수 있는 이론... 통합 교과서의 큰 특징 )주제별 교과서 )구성 차시 도입 )교과 역량 함양 . 화분에 식물을 심을때... 
544,책을 반복해서 읽을 수록 같은 내용을 보더라도 다르게 느껴진다. 그리고 기억은 유한하기 때문에... 브레인스토밍은 여러 사람이서 대화를 나누면서 아무말 대잔치 하는 것이다. 이 과정에서 새로운... 
545,"그 내용을 살펴보면, 과학 주제에서는 '토네이도'라는 회오리 바람을 소재로 하여 연상되는 영어 단어, 어휘, 문장 등을 브레인스토밍 기법으로 모아 보면서 영어에 친밀감을 갖게 하였다. 또한, 스토리텔링... "
546,정해주신 주제에 맞추어서 아이템을 선정해서 기획하여 발표하는 것 또 하나는 조원들과 브레인스토밍... 또한 나를 가르쳐주신 선생님께서 무한히 반복하시는 내용 중 하나는 유튜브에서 찾으면 배울 수 있는... 
547,"수렴을 반복하며 아이디어를 구체화하는 방법 - 대표적 기법:워크디자인(Work Design),하이브릿지(High Bridge) 등 브레인스토밍 브레인라이팅 어피니티 다이어그램 스캠퍼 '편리한 기능을 갖는 종이컵'을 주제로... "
548,"하지만 단순하게 글자를 여러 번 반복해서 쓰는 것이 아닙니다. 중급과 고급의 어휘를 외우고... 브레인스토밍 마인드맵 브레이스토밍과 다른 점은, 주제와 관련된 것들을 하나하나 생각하면서 연결된... "
549,"차자료:메타분석 -자료분석 -교육주제도출 -우선순위결정:우선순위 점수 산출 (문제의 속성... 세미나, 브레인스토밍,실험,현장학습 견학 ,열할극,팀기반학습 ,게임활동, 캠페인활동, 인형극... "
550,"같은 질문을 여러 반 반복하면서, 답들을 찾고 또 찾아보게 되었다. 삶이 달라지며 질문이 달라지기도... p. 저자는 브레인 스토밍을 세 단계로 제시한다. . 기존의 생각 드러내기 . 새로운 생각 창출하기 .... "
551," 월 차 회의 - 브레인스토밍은 책의 주제를 끌어내는 것 -&gt; Teacher Talk 적어주기(최소 ~개) - 읽기 중, 후에는 Teacher Talk 적어도 한 개씩, 공간 남으면 하나 더 할 수 있음. - 읽기 후 활동에서 학생 작품... "
552,"회 회의는 브레인스토밍으로 빠르게 프로젝트 관련 아이디어를 내고, 고쳐나가는 식으로 진행했습니다. 회 회의 - 프로젝트 계획 (..) 프로젝트 주제 - 커뮤니티 사이트 만들기... "
553,"저는 제대로 하지 못해 지금까지도 힘든걸 아이에게도 반복시키지 않으려면 결단이 필요했죠. 첫째가... 브레인 스토밍, 마인드 맵핑, 뼈대잡기 뭘 쓸 지 모를 때 아이들과 그냥 이야기를 하는게 아니라 종이에... "
554,ㅋㅋㅋ 데이비드 슈리글리 전 초입에 있는 자화상과 브레인스토밍.. 여러가지 생각들을 포스트잍... 요것도 시간 차를 두고 일어났다 스러졌다를 반복하더라구요. 두마리가 한꺼번에 서 있는 경우는 없었어요.... 
555,"통해 반복과 연습을 해볼 수 있도록 운영할 계획임. &lt;목요일&gt; 교실에서 키우는 달팽이에게 물, 먹이를... 유아들이 흥미를 느끼는 ‘대중교통’이라는 주제로 브레인스토밍을 통해 이야기를 나누어보았으며 이를... "
556,"재미있는 여행이든 모든 것이 학습 경험이 될 수 있습니다. 즐기다!키는 대화가 이 교통 수단의 주제입니다! 사자자리 벌써 월이라니 믿을 수 있니, 멋진 레오야? 이 달은 물고기 자리 시즌 에 수반되는 더 깊은 "
557,"선택한 주제에 관해 가능한 한 많은 자류를 찾아라. 이때 자료의 수준은 브레인스토밍 단계로 생각하면... ~단계 반복해서 실행하라 시작할 수 있는 수준까지만 기술을 배운 뒤, 가지고 놀듯이 실제로 써보면서... "
558,모둠 내 순서대로 반복한다. 카드가 동나거나 시간이 다 되면 해결한 카드 개수를 센다. . 가장 많은... 만다라트 기법으로 브레인스토밍하면 글쓰기 진입 장벽이 낮아진다. 주제 글쓰기 할 때 좋다 나중에... 
559,"_교사들이 시연해주고 반복 연습 시켜주는 수업방식을 좋아함. _눈으로만 보는 수업방식은 별로. _충분하게 이해, 완벽하게 학습하기를 원함. _시간에 쫓기는 것을 원치 않음. _중요한 포인트만 다루고 한 주제... "
560,"없다 -반복된 일상에 쉽게 싫증을 내며, 직작 생활을 좋아하는 편은 아니다 -다른 사람을 판단하기... 브레인스토밍이란 일정한 주제를 정하고 그에 관련된 자유로운 아이디어를 글로 적어나가는 것입니다. 만약... "
561,파트별 전락과 빈출 질문별 아이디어를 반복 연습  유형별 필수 단어 및 표현 제공!  과제를 통한... 가벼운 주제부터 브레인스토밍 기법으로 스크립트를 만드실 수 있고 스크립트 없이 발화할 수 있도록 훈련... 
562,당시 상담과 테스트를 통해 판단한 결과 반복되는 문장이 많고 아이디어가 명확하지 않았기에 정해진 글자 수를 채우는 것이 어려웠던 것을 확인했습니다. 이에 먼저 브레인스토밍을 통해서 보다 다양한... 
563,올라가니 반복되고 습관이라 말할 수 있는 단계까지 왔다 책에 나온 실용적인 스킬들은 제각기 충분한... 생각이다 브레인스토밍 질보다 양이 중요하다 많은 아이디어에서 좋은 아이디어가 나온다 브레인라이팅... 
564,"대표적인 방법으로는 문헌조사, 브레인스토밍, 델파이, 요인분석 등이 있습니다. 델파이 기법을 활용하여 모델을 구축할 경우 한 자리에 모이지 않고 반복 설문을 통하여 여러 전문가 패널들의 의견 수렴... "
565,"펼쳐 나열하는 것보다 롤링 시켜 동적으로 보이는 것도 하나의 방법  표현주제 ■ Theme ㄴ More Dynamic, More Advanced, More Reeok! ㄴ 리복= 다이나믹 = 앞서가는! ㄴ 앞서가는 진취적인, 역동성있는 브랜드 리복!... "
566,직무 관련 주제에 관하여 조별로 들어가 최적의 방안을 도출 . 본사 이동으로 인해 생기는 문제들에 대한 해결방안 . 발전소 주변 지역주민들과의 반복되는 갈등 해결방안 . 친환경 정책으로 인한 우리... 
567,회의기법은 브레인스토밍(Brainstorming)법과 원인분석을 위한 why-why기법(why를 회 이상 반복해서 사용함)을 적극 활용함 ⑤ 목표 설정 □ 주제가 선정되면 활동기간을 정하고 현재 상황과 비교하여 목표를... 
568,상처받고 반복하다가 제대로 책 핀 건 시험 주 전입니다 해커스 파랭이의 경우 Day 하나 당 문제유형... 그냥 깔끔하게 템플릿 하나도 안 외워감 대신 브레인스토밍 연습만 한 개 ^^ 정도 해간 듯 좀 안 좋게... 
569,"그림 카드를 만들거나 브레인스토밍 형태로 내용을 정리해 하나의 이미지로 각인하는 것도 좋은 방법이... 하나의 주제를 잡고, 그 주제와 관련된 내용을 한 데 묶어 기억하는 방식인데요. 예를 들어 ‘여행’... "
570,하는 주제를 설정하여 자신의 감정에 몰입하면거 내적동기에 따라 전적으로 해결안을 찾아가는 감성적... 역브레인스토밍 브레인라이팅 체크리스트법 - 스캠퍼 속성열거법 강제연결법 시네틱스 마인드맵 .... 
571,"번 반복해서 읽는 연습을 많이 했는데요! 특히, 모르는 어휘들 중에서 중요하다고 느껴지는 단어들은... 다양한 주제에 대해 브레인 스토밍을 많이 했었기 때문에 어떠한 주제를 만나더라도, 당황하지 않고... "
572,차 브레인스토밍  - 자료조사  - 차 브레인스토밍 - 키워드 압축  - 구조 만들기 : 구조에는 병렬식... 정교하고 일정한 구조의 스피치가 필요 A-B-A‘ A - 주제 B - 주제에 대한 설명 A‘ - 주제 반복 A-B-A‘는... 
573,"장르와 주제를 담은 책을 읽고, 말하고, 친구의 의견을 듣고 쓰는 활동을 통해 통합언어학습을 하도록... 지식을 확장시키기 위해 타인과 브레인스토밍 하는 것. 확장된 지식을 토론을 통해 타인과 나누고... "
574,브레인스토밍 . 범주만들기 . 의미지도그리기 . '왜'라고 질문하기 &lt;말할 내용 구성의 유형&gt; . 시간... 자료를 자유롭게 다루기 - 기본 낭송 - 반복 낭송 - 발췌 낭송 - 편집 낭송 &lt;어휘력 계발의 일곱 가지 원리... 
575,주제는 도시화로 인해 슬럼화가 일어나고 도시 중심부분은 삭막해지는 현상을 도시의 요소들을 이용한 공공미술로 해결하는 방식을 비주얼 브레인 스토밍을 이용하여 분간 A종이에 그리는 것이었습니다.... 
576,"시간을 잡아먹는 일을 해결하라(일괄처리방식, 반복 업무 몰아서 처리) . 위임에 실패한 일 해결하라... 제품 브레인스토밍 - 제품 주요 장점은 한 문장으로 요약될 수 있어야 한다. - 가격은 높게 잡대... "
577,"인식, 반복적 개선. 혁신적 아이디어 = 기존의 상태에서 더 좋은 상태(다른 관점)로 개선하는 것. 가지... 발산·수렴형 프로세스 : 브레인스토밍, 브레인라이팅, 스토리보딩 등 * 전반부 : 구성원들의 사고를... "
578,블로그는 악플 수준이면 끝나지만 그런 주제로 책으로 내면 인터넷 뉴스에 공개처형될 게 뻔하니까.... 브레인스토밍 활동에서 중요한 건 '이런 걸 써도 될까?'와 같이 검열을 하지 않는 것이다. p.) Stage  표현... 
579,"이라는 주제로 영작을 시작하였습니다. 토론을 하는 가운데 팬케잌의 모양, 색깔 냄새, 맛, 활용도 등의 방대한 브레인스토밍을 통해 서로의 의견을 나누고 반복과 수정을 거쳐 나만의 글쓰기를 완성하게... "
580,"팀에서 어떤 주제에 대해서 브레인 스토밍을 실시하는 경우, 그 주제에 관련있는 정보의 배경이 되는 사실, 현장의 생생한 정보들을 많이 발언하게 한다. 대량발언을 위하여 비판금지, 자유분방, 수정발언... "
581,"소가죽인 주제(?)에 물 튀김, 스크래치 걱정이 거의 없다고본다. 가죽 본연의 퀄리티가 좋아야하면서... 반복되어 , 나를. 내 작업물들을 더 좋은 곳으로 이끌어나가주겠지 : ) 귀하고 귀하다 . 브레인 스토밍의... "
582,"논의 주제, 제목을 다른 기록물과 구별이 되도록 적는다. 발언 내용을 순서대로 적으면서 누구나... 브레인스토밍 같은 기법의 활용 시에는, 제시된 장황한 의견이나 아이디어를 의미가 손상되지 않도록... "
583,"시네틱스 : 브레인스토밍으로 차 아이디어 추출 후 좀 더 정리한 것. 예) 생략, 반복, 결합, 추가, 이동, 겹침, 비례조절, 대체, 분해, 뒤틀기, 동일화, 변형 . 체크리스트 : 하나의 문제를 해결하기 위해 주제를... "
584,"© glenncarstenspeters, 출처 Unsplash 읽은것들, 본것들을 정리 하고 써 보는 행위를 반복하다보면 나만의... #브레인스토밍 하듯 마구잡이로 적어 봅니다. © antersnaps, 출처 Unsplash - #경제적자유 로 가는 방법에... "
585,수없이 반복해 읽고 고치고 낭독하고 교정하기 P. 글감이 확실히 떠오르지 않는다면 테마를 포착하는... 메모를 자유롭게 브레인스토밍 하듯 쓴 다음 그 메모로 리뷰를 쓰는 거예요 이 훈련을 년만 하면... 
586,끝없이 성장하는 성인들에 관한 그녀의 박사논문은 독자가 뽑은 올해의 논문상에 두 번이나 노미네이트 되었으며 이 주제에 대한 그녀의 저술은 세계적으로 주목을 받았다. 그녀는 자신의 연구와 성장 및... 
587,"* 주제 전개 : 수험자가 질문에 얼마나 제대로 대답을 하며, 생각을 얼마나 조리있게 표현하는가?... 처음에는 대체 어떻게 이걸 외우란겨;;라고 생각하실 수도 있는데 모의고사 계속 반복해서 치다보면... "
588,"뉴스레터는 작년 년 월부터 구독과 해지를 반복하며 현재는 총 개의 레터를 읽고 있다. 마케팅, 브랜드, 트렌드, 디자인, IT, UX, 음악산업, 비즈니스, MZ세대, 매거진이 큰 주제다. 그렇다고 매일 전부 읽는... "
